claim_act_id,pet_id,claim_type,act_date_month,claim_creation_month,claim_close_month,paid_by_client,claims_reimbursed
C_yq7o1xhl_1,p234,PREVENTION,2022-08-01,2022-08-01,2022-08-01,200,40.1
C_hclda717_1,p1041,PREVENTION,2022-08-01,2022-08-01,2022-08-01,123.59,100.0
C_ljysj05p_1,p652,MALADIE,2022-08-01,2022-08-01,2022-08-01,36.3,29.04
C_sdimjcag_1,p350,ACCIDENT,2022-08-01,2022-08-01,2022-08-01,223,223.0
C_cur8p6p6_1,p1143,ACCIDENT,2022-08-01,2022-08-01,2022-08-01,40.3,40.3
C_3ubnfy5d_1,p1353,PREVENTION,2022-08-01,2022-08-01,2022-09-01,166.15,27.8
C_5ao00awr_1,p652,MALADIE,2022-08-01,2022-09-01,2022-09-01,77.1,61.68
C_9mdqvz09_1,p187,PREVENTION,2022-08-01,2022-08-01,2022-09-01,67.95,67.95
C_kwbnhccn_1,p1143,MALADIE,2022-08-01,2022-09-01,2022-09-01,32.4,32.4
C_1y26x4uy_1,p1157,PREVENTION,2022-08-01,2022-08-01,2022-08-01,56,56.0
C_j83jvf76_1,p484,PREVENTION,2022-08-01,2022-08-01,2022-08-01,56.3,54.9
C_85xgmwvy_1,p312,PREVENTION,2022-08-01,2022-08-01,2022-08-01,50,50.0
C_qomfyh0j_1,p371,PREVENTION,2022-08-01,2022-08-01,2022-08-01,430,9.0
C_cszbsypb_2,p954,MALADIE,2022-08-01,2022-08-01,2022-08-01,125.67,100.54
C_cszbsypb_1,p954,MALADIE,2022-08-01,2022-08-01,2022-08-01,286.9,229.52
C_9d705nv8_2,p422,MALADIE,2022-08-01,2022-08-01,2022-08-01,30.7,24.56
C_9d705nv8_1,p422,MALADIE,2022-08-01,2022-08-01,2022-08-01,60,48.0
C_rszvn56o_2,p422,MALADIE,2022-08-01,2022-09-01,2022-09-01,30.5,24.4
C_rszvn56o_1,p422,MALADIE,2022-08-01,2022-09-01,2022-09-01,90,72.0
C_3ihf1iun_1,p199,PREVENTION,2022-08-01,2022-08-01,2022-08-01,265,100.0
C_yu8p2w2u_2,p1050,MALADIE,2022-08-01,2022-08-01,2022-08-01,30.2,24.16
C_yu8p2w2u_1,p1050,MALADIE,2022-08-01,2022-08-01,2022-08-01,131,104.8
C_2m97schv_2,p985,ACCIDENT,2022-08-01,2022-08-01,2022-08-01,26.9,26.9
C_2m97schv_1,p985,ACCIDENT,2022-08-01,2022-08-01,2022-08-01,72.3,72.3
C_ucenae5h_1,p1328,PREVENTION,2022-08-01,2022-08-01,2022-08-01,15.1,15.1
C_a16ur6zc_2,p542,PREVENTION,2022-08-01,2022-08-01,2022-08-01,12.9,12.9
C_a16ur6zc_1,p542,PREVENTION,2022-08-01,2022-08-01,2022-08-01,53,53.0
C_qnwyrbn0_1,p701,ACCIDENT,2022-08-01,2022-08-01,2022-08-01,73.3,58.64
C_8qonn478_1,p165,PREVENTION,2022-08-01,2022-08-01,2022-09-01,66.6,66.6
C_p36ver5v_1,p719,PREVENTION,2022-08-01,2022-08-01,2022-09-01,99.13,99.13
C_w29e8p3b_2,p1052,ACCIDENT,2022-08-01,2022-09-01,2022-09-01,8.62,8.62
C_w29e8p3b_1,p1052,ACCIDENT,2022-08-01,2022-09-01,2022-09-01,71.9,71.9
C_v5tgon7h_1,p1238,MALADIE,2022-08-01,2022-08-01,2022-10-01,31.3,25.04
C_v5tgon7h_2,p1238,MALADIE,2022-08-01,2022-08-01,2022-10-01,28.1,22.48
C_4ox5jzdf_1,p472,PREVENTION,2022-08-01,2022-08-01,2022-08-01,101.4,100.0
C_sths9uyo_2,p974,PREVENTION,2022-08-01,2022-08-01,2022-08-01,35.3,20.8
C_sths9uyo_1,p974,PREVENTION,2022-08-01,2022-08-01,2022-08-01,79.2,79.2
C_ajsh0by1_1,p669,PREVENTION,2022-08-01,2022-08-01,2022-08-01,98.8,98.8
C_shs53gap_2,p695,MALADIE,2022-08-01,2022-08-01,2022-09-01,28.1,28.1
C_shs53gap_1,p695,MALADIE,2022-08-01,2022-08-01,2022-09-01,41,41.0
C_b6rclkdz_1,p51,PREVENTION,2022-08-01,2022-08-01,2022-08-01,45,34.0
C_usb3qdux_1,p284,MALADIE,2022-08-01,2022-08-01,2022-08-01,731.25,658.13
C_nxcmkraz_1,p392,PREVENTION,2022-08-01,2022-08-01,2022-09-01,134,100.0
C_cq23kep4_1,p76,PREVENTION,2022-08-01,2022-08-01,2022-09-01,134,100.0
C_e1zuhr9j_1,p775,MALADIE,2022-08-01,2022-09-01,2022-09-01,61.8,49.44
C_du7xd3fl_2,p222,PREVENTION,2022-08-01,2022-08-01,2022-09-01,24.42,24.42
C_g9p8xx4l_1,p73,MALADIE,2022-08-01,2022-09-01,2022-09-01,70.8,70.8
C_g9p8xx4l_2,p73,MALADIE,2022-08-01,2022-09-01,2022-09-01,8.2,8.2
C_5bbr6vkr_1,p284,MALADIE,2022-08-01,2022-09-01,2022-09-01,175,157.5
C_5bbr6vkr_2,p284,MALADIE,2022-08-01,2022-09-01,2022-09-01,182,163.8
C_q5a8w5j8_1,p284,MALADIE,2022-08-01,2022-09-01,2022-09-01,174,156.6
C_byz8h2is_1,p284,MALADIE,2022-08-01,2022-10-01,2022-10-01,89,80.1
C_byz8h2is_2,p284,MALADIE,2022-08-01,2022-10-01,2022-10-01,14,12.6
C_we1aaefe_1,p284,MALADIE,2022-08-01,2022-10-01,2022-10-01,50.2,45.18
C_9pkjn76r_1,p284,MALADIE,2022-08-01,2022-10-01,2022-10-01,79.4,71.46
C_akg96iwq_1,p1185,PREVENTION,2022-08-01,2022-08-01,2022-08-01,16.13,16.13
C_awp11eyy_1,p293,PREVENTION,2022-08-01,2022-08-01,2022-09-01,52.2,17.25
C_awp11eyy_2,p293,MALADIE,2022-08-01,2022-08-01,2022-09-01,32,32.0
C_xwntt6gj_1,p172,MALADIE,2022-08-01,2022-08-01,2022-09-01,58,58.0
C_xwntt6gj_2,p172,MALADIE,2022-08-01,2022-08-01,2022-09-01,12.9,12.9
C_7joyrz4a_1,p190,PREVENTION,2022-08-01,2022-08-01,2022-09-01,50,7.7
C_gjvwdwep_1,p1070,ACCIDENT,2022-08-01,2022-09-01,2022-09-01,97.85,97.85
C_gjvwdwep_2,p1070,MALADIE,2022-08-01,2022-09-01,2022-09-01,180.6,180.6
C_6340xqkd_1,p1070,ACCIDENT,2022-08-01,2022-09-01,2022-09-01,10,10.0
C_wwlbhv5e_1,p1070,ACCIDENT,2022-08-01,2022-09-01,2022-10-01,49,49.0
C_wwlbhv5e_2,p1070,ACCIDENT,2022-08-01,2022-09-01,2022-10-01,13,13.0
C_bnffcfgt_2,p1243,MALADIE,2022-08-01,2022-08-01,2022-09-01,29.4,29.4
C_bnffcfgt_1,p1243,MALADIE,2022-08-01,2022-08-01,2022-09-01,40,40.0
C_ghy8nyp1_1,p1356,PREVENTION,2022-08-01,2022-08-01,2022-09-01,66,66.0
C_qusfynzm_2,p1336,MALADIE,2022-08-01,2022-09-01,2022-09-01,87.6,87.6
C_qusfynzm_1,p1336,MALADIE,2022-08-01,2022-09-01,2022-09-01,41,41.0
C_r12n8u0q_1,p346,ACCIDENT,2022-08-01,2022-09-01,2022-09-01,85,85.0
C_cu91m9jh_2,p855,MALADIE,2022-08-01,2022-09-01,2022-09-01,9.5,9.5
C_cu91m9jh_1,p855,MALADIE,2022-08-01,2022-09-01,2022-09-01,46,46.0
C_cu91m9jh_3,p855,PREVENTION,2022-08-01,2022-09-01,2022-09-01,8.3,8.3
C_oc02uick_2,p109,MALADIE,2022-08-01,2022-09-01,2022-09-01,55.95,44.76
C_oc02uick_1,p109,MALADIE,2022-08-01,2022-09-01,2022-09-01,38.5,30.8
C_irlvau10_2,p175,MALADIE,2022-08-01,2022-09-01,2022-09-01,23.5,23.5
C_h9v195mw_1,p1336,MALADIE,2022-08-01,2022-09-01,2022-09-01,77.4,77.4
C_2qon0uyz_2,p698,MALADIE,2022-08-01,2022-10-01,2022-10-01,22.4,17.92
C_2qon0uyz_1,p698,MALADIE,2022-08-01,2022-10-01,2022-10-01,90.5,72.4
C_4aeaizu2_1,p1336,MALADIE,2022-08-01,2022-10-01,2022-10-01,127.4,127.4
C_2cr98zys_2,p175,MALADIE,2022-08-01,2022-09-01,2022-10-01,23.5,23.5
C_ajr8sqo8_1,p1336,MALADIE,2022-08-01,2022-11-01,2022-11-01,162,162.0
C_t9riuq00_1,p499,PREVENTION,2022-09-01,2022-09-01,2022-09-01,76.7,76.7
C_k292q978_1,p443,MALADIE,2022-09-01,2022-09-01,2022-09-01,50.6,40.48
C_k292q978_2,p443,MALADIE,2022-09-01,2022-09-01,2022-09-01,44.8,35.84
C_e5fedggg_1,p798,MALADIE,2022-09-01,2022-09-01,2022-09-01,60.7,60.7
C_e5fedggg_2,p798,MALADIE,2022-09-01,2022-09-01,2022-09-01,48.8,48.8
C_wtzsz0x0_1,p951,MALADIE,2022-09-01,2022-09-01,2022-09-01,49,49.0
C_lwv4grit_1,p443,MALADIE,2022-09-01,2022-09-01,2022-09-01,16.7,13.36
C_lwv4grit_2,p443,MALADIE,2022-09-01,2022-09-01,2022-09-01,16.2,12.96
C_9nw141k3_2,p863,PREVENTION,2022-09-01,2022-09-01,2022-09-01,70.1,70.1
C_9nw141k3_1,p863,MALADIE,2022-09-01,2022-09-01,2022-09-01,125,100.0
C_9nw141k3_3,p863,MALADIE,2022-09-01,2022-09-01,2022-09-01,23.6,18.88
C_q5qq71zr_2,p454,MALADIE,2022-09-01,2022-09-01,2022-09-01,31.88,31.88
C_q5qq71zr_1,p454,MALADIE,2022-09-01,2022-09-01,2022-09-01,38.8,38.8
C_plhryx5i_2,p863,MALADIE,2022-09-01,2022-10-01,2022-10-01,23.6,18.88
C_3dj7dchx_1,p863,MALADIE,2022-09-01,2022-11-01,2022-11-01,23.6,18.88
C_vzn8imep_1,p443,MALADIE,2022-09-01,2022-10-01,2022-11-01,21,16.8
C_vzn8imep_2,p443,MALADIE,2022-09-01,2022-10-01,2022-11-01,2.6,02.08
C_hycajyok_1,p1324,MALADIE,2022-09-01,2022-09-01,2022-09-01,31,24.8
C_hycajyok_2,p1324,MALADIE,2022-09-01,2022-09-01,2022-09-01,24.7,19.76
C_knirlk0m_1,p866,PREVENTION,2022-09-01,2022-09-01,2022-09-01,10,10.0
C_fns0e466_1,p1014,PREVENTION,2022-09-01,2022-09-01,2022-09-01,79.5,79.5
C_6guk6omp_1,p831,PREVENTION,2022-09-01,2022-09-01,2022-09-01,81,81.0
C_uww81tn3_1,p1006,PREVENTION,2022-09-01,2022-09-01,2022-09-01,68,68.0
C_budkjab0_2,p798,MALADIE,2022-09-01,2022-09-01,2022-09-01,37.4,37.4
C_budkjab0_1,p798,MALADIE,2022-09-01,2022-09-01,2022-09-01,325.43,325.43
C_tq00jz2u_1,p822,PREVENTION,2022-09-01,2022-09-01,2022-09-01,40.97,40.97
C_gnoifc4g_2,p482,PREVENTION,2022-09-01,2022-09-01,2022-09-01,28,28.0
C_gnoifc4g_3,p482,PREVENTION,2022-09-01,2022-09-01,2022-09-01,2.5,2.5
C_gnoifc4g_4,p482,PREVENTION,2022-09-01,2022-09-01,2022-09-01,13.6,13.6
C_gnoifc4g_1,p482,PREVENTION,2022-09-01,2022-09-01,2022-09-01,52,52.0
C_c8y2oirw_1,p23,PREVENTION,2022-09-01,2022-09-01,2022-09-01,81.4,81.4
C_ede7c8pl_3,p798,MALADIE,2022-09-01,2022-09-01,2022-09-01,27.28,27.28
C_ede7c8pl_1,p798,MALADIE,2022-09-01,2022-09-01,2022-09-01,105.1,105.1
C_ede7c8pl_2,p798,MALADIE,2022-09-01,2022-09-01,2022-09-01,78.55,78.55
C_4yadfvea_1,p375,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,49,39.2
C_4yadfvea_2,p375,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,8.6,6.88
C_ptrk4saq_1,p1124,MALADIE,2022-09-01,2022-09-01,2022-09-01,157.7,126.16
C_ptrk4saq_2,p1124,MALADIE,2022-09-01,2022-09-01,2022-09-01,63.5,50.8
C_9tojljcx_1,p79,PREVENTION,2022-09-01,2022-09-01,2022-09-01,256,100.0
C_6340xqkd_2,p1070,MALADIE,2022-09-01,2022-09-01,2022-09-01,20,20.0
C_io9lrtd8_1,p18,PREVENTION,2022-09-01,2022-09-01,2022-09-01,28.49,28.49
C_j9ufa25d_1,p1125,PREVENTION,2022-09-01,2022-09-01,2022-09-01,9.3,9.3
C_8vq2bby6_2,p807,MALADIE,2022-09-01,2022-09-01,2022-09-01,59,59.0
C_8vq2bby6_1,p807,MALADIE,2022-09-01,2022-09-01,2022-09-01,55,55.0
C_12w4ki2e_1,p194,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,245.4,245.4
C_12w4ki2e_3,p194,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,13.4,13.4
C_12w4ki2e_2,p194,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,648.5,648.5
C_9kzeqaxh_2,p546,MALADIE,2022-09-01,2022-09-01,2022-09-01,52.5,52.5
C_u9wv3ydk_2,p1126,MALADIE,2022-09-01,2022-09-01,2022-09-01,29,29.0
C_ui3nfhun_1,p619,PREVENTION,2022-09-01,2022-09-01,2022-09-01,63.22,63.22
C_5ed1qux6_1,p1358,PREVENTION,2022-09-01,2022-09-01,2022-09-01,89.4,46.0
C_4czcb39y_1,p372,PREVENTION,2022-09-01,2022-09-01,2022-09-01,70.4,70.4
C_kiv5lkci_2,p56,MALADIE,2022-09-01,2022-09-01,2022-09-01,28.2,28.2
C_kiv5lkci_1,p56,MALADIE,2022-09-01,2022-09-01,2022-09-01,56,56.0
C_1yall5p8_1,p1356,MALADIE,2022-09-01,2022-09-01,2022-09-01,58,52.2
C_1yall5p8_2,p1356,MALADIE,2022-09-01,2022-09-01,2022-09-01,7.6,6.84
C_dyt6vyc4_1,p230,PREVENTION,2022-09-01,2022-09-01,2022-09-01,268,100.0
C_9kzeqaxh_1,p546,PREVENTION,2022-09-01,2022-09-01,2022-09-01,52,7.0
C_7w2nkimx_1,p437,PREVENTION,2022-09-01,2022-09-01,2022-09-01,51,43.0
C_0eyx1nc2_1,p443,MALADIE,2022-09-01,2022-09-01,2022-09-01,33.1,26.48
C_4c6fhhwm_1,p203,MALADIE,2022-09-01,2022-09-01,2022-09-01,50,50.0
C_90twbfkl_1,p443,MALADIE,2022-09-01,2022-10-01,2022-10-01,21,16.8
C_90twbfkl_2,p443,MALADIE,2022-09-01,2022-10-01,2022-10-01,41.7,33.36
C_w9kx1qm6_1,p730,MALADIE,2022-09-01,2022-09-01,2022-09-01,42,25.2
C_w9kx1qm6_2,p730,MALADIE,2022-09-01,2022-09-01,2022-09-01,28.4,17.04
C_phezbxbf_1,p22,PREVENTION,2022-09-01,2022-09-01,2022-09-01,300,100.0
C_vswy3yhv_1,p1190,PREVENTION,2022-09-01,2022-09-01,2022-09-01,66,66.0
C_vswy3yhv_2,p1190,PREVENTION,2022-09-01,2022-09-01,2022-09-01,20,20.0
C_auiyf67m_1,p500,PREVENTION,2022-09-01,2022-09-01,2022-09-01,64,64.0
C_D_180303SUJ_1,p870,PREVENTION,2022-09-01,2022-09-01,2022-09-01,368.79,100.0
C_pr3oy353_2,p730,MALADIE,2022-09-01,2022-09-01,2022-09-01,29,17.4
C_pr3oy353_1,p730,MALADIE,2022-09-01,2022-09-01,2022-09-01,31,18.6
C_cucnuztm_2,p705,MALADIE,2022-09-01,2022-10-01,2022-10-01,41,41.0
C_cucnuztm_1,p705,MALADIE,2022-09-01,2022-10-01,2022-10-01,130,130.0
C_9jz04wot_1,p1312,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,61.9,61.9
C_m2jbmfrm_1,p1292,MALADIE,2022-09-01,2022-09-01,2022-09-01,60.8,48.64
C_m2jbmfrm_2,p1292,MALADIE,2022-09-01,2022-09-01,2022-09-01,58.2,46.56
C_6c4akcgx_1,p405,MALADIE,2022-09-01,2022-09-01,2022-09-01,35,28.0
C_6c4akcgx_2,p405,MALADIE,2022-09-01,2022-09-01,2022-09-01,31.35,25.08
C_e1l4dyki_1,p1199,MALADIE,2022-09-01,2022-09-01,2022-09-01,75,75.0
C_e1l4dyki_2,p1199,MALADIE,2022-09-01,2022-09-01,2022-09-01,24.2,24.2
C_rcei1f4l_1,p834,MALADIE,2022-09-01,2022-09-01,2022-09-01,36,36.0
C_sydn0nuw_4,p704,MALADIE,2022-09-01,2022-09-01,2022-09-01,4.9,4.9
C_sydn0nuw_1,p704,MALADIE,2022-09-01,2022-09-01,2022-09-01,120,120.0
C_ble9ly6l_1,p590,PREVENTION,2022-09-01,2022-09-01,2022-09-01,237.9,29.6
C_89wpjotl_1,p704,MALADIE,2022-09-01,2022-10-01,2022-10-01,30,30.0
C_dxg14ma5_2,p704,MALADIE,2022-09-01,2022-10-01,2022-10-01,15.5,15.5
C_dxg14ma5_3,p704,MALADIE,2022-09-01,2022-10-01,2022-10-01,9.8,9.8
C_dxg14ma5_1,p704,MALADIE,2022-09-01,2022-10-01,2022-10-01,30,30.0
C_oxw8f4ey_1,p1312,MALADIE,2022-09-01,2022-10-01,2022-10-01,17.9,17.9
C_zzmetqff_1,p704,MALADIE,2022-09-01,2022-10-01,2022-11-01,48.5,48.5
C_zzmetqff_2,p704,MALADIE,2022-09-01,2022-10-01,2022-11-01,99.51,99.51
C_yxa3oqav_1,p704,MALADIE,2022-09-01,2022-11-01,2022-11-01,49,49.0
C_6klh4zvy_1,p1312,MALADIE,2022-09-01,2022-11-01,2022-11-01,29.8,29.8
C_6klh4zvy_2,p1312,MALADIE,2022-09-01,2022-11-01,2022-11-01,13.5,13.5
C_gms8e4m9_1,p1199,MALADIE,2022-09-01,2022-11-01,2022-11-01,41,41.0
C_gms8e4m9_2,p1199,MALADIE,2022-09-01,2022-11-01,2022-11-01,85,85.0
C_a7lbi3og_1,p423,PREVENTION,2022-09-01,2022-09-01,2022-09-01,75.9,37.9
C_b6fuig00_1,p683,PREVENTION,2022-09-01,2022-09-01,2022-09-01,95.6,95.6
C_980bf3g4_1,p1054,PREVENTION,2022-09-01,2022-09-01,2022-09-01,267.9,100.0
C_u5fv7n1s_2,p429,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,70.7,56.56
C_u5fv7n1s_1,p429,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,68,54.4
C_zd0ofbkt_1,p511,PREVENTION,2022-09-01,2022-09-01,2022-09-01,173,100.0
C_cr9es9eq_1,p194,MALADIE,2022-09-01,2022-09-01,2022-09-01,78.9,78.9
C_cr9es9eq_2,p194,MALADIE,2022-09-01,2022-09-01,2022-09-01,6.9,6.9
C_741ssojp_1,p1075,MALADIE,2022-09-01,2022-10-01,2022-10-01,298.2,238.56
C_kkya3bhd_1,p1041,MALADIE,2022-09-01,2022-09-01,2022-09-01,12,9.6
C_nqm344xw_1,p857,PREVENTION,2022-09-01,2022-09-01,2022-09-01,59.5,41.5
C_miz1vi3o_1,p314,PREVENTION,2022-09-01,2022-09-01,2022-09-01,53,53.0
C_lczmix0g_1,p556,PREVENTION,2022-09-01,2022-09-01,2022-09-01,80.7,80.7
C_xmq0fmd9_2,p936,MALADIE,2022-09-01,2022-09-01,2022-09-01,47.56,47.56
C_xmq0fmd9_1,p936,MALADIE,2022-09-01,2022-09-01,2022-09-01,42.9,42.9
C_hk6rgxy4_2,p991,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,16.8,13.44
C_hk6rgxy4_1,p991,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,51,40.8
C_p2z66sn1_2,p455,MALADIE,2022-09-01,2022-09-01,2022-09-01,43.6,34.88
C_p2z66sn1_1,p455,MALADIE,2022-09-01,2022-09-01,2022-09-01,41,32.8
C_3uy728op_2,p936,MALADIE,2022-09-01,2022-09-01,2022-09-01,21.78,21.78
C_3uy728op_1,p936,MALADIE,2022-09-01,2022-09-01,2022-09-01,19.9,19.9
C_oimdw4p8_2,p936,MALADIE,2022-09-01,2022-09-01,2022-09-01,145.67,145.67
C_oimdw4p8_1,p936,MALADIE,2022-09-01,2022-09-01,2022-09-01,42,42.0
C_ug6f7jqa_1,p936,MALADIE,2022-09-01,2022-10-01,2022-10-01,19.9,19.9
C_ug6f7jqa_2,p936,MALADIE,2022-09-01,2022-10-01,2022-10-01,42,42.0
C_rsz0mwrf_1,p25,PREVENTION,2022-09-01,2022-09-01,2022-09-01,21.4,21.4
C_i6z08yhm_1,p867,PREVENTION,2022-09-01,2022-09-01,2022-09-01,151.75,13.7
C_tcvycd59_1,p306,PREVENTION,2022-09-01,2022-09-01,2022-09-01,82.9,82.9
C_l73sus71_1,p1335,MALADIE,2022-09-01,2022-09-01,2022-09-01,39,39.0
C_l73sus71_2,p1335,MALADIE,2022-09-01,2022-09-01,2022-09-01,12,12.0
C_db2strxs_1,p1039,MALADIE,2022-09-01,2022-09-01,2022-09-01,32.4,32.4
C_db2strxs_2,p1039,PREVENTION,2022-09-01,2022-09-01,2022-09-01,12.7,12.7
C_p7xyi4jz_1,p1099,PREVENTION,2022-09-01,2022-09-01,2022-09-01,69,69.0
C_p7xyi4jz_2,p1099,PREVENTION,2022-09-01,2022-09-01,2022-09-01,7.2,7.2
C_lb2ct7hg_1,p807,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,83.04,83.04
C_cjlbzlfk_7,p1326,PREVENTION,2022-09-01,2022-10-01,2022-11-01,14,14.0
C_cjlbzlfk_5,p1326,PREVENTION,2022-09-01,2022-10-01,2022-11-01,15.1,15.1
C_cjlbzlfk_2,p1326,ACCIDENT,2022-09-01,2022-10-01,2022-11-01,6,5.4
C_cjlbzlfk_6,p1326,PREVENTION,2022-09-01,2022-10-01,2022-11-01,10.2,10.2
C_cjlbzlfk_1,p1326,ACCIDENT,2022-09-01,2022-10-01,2022-11-01,36,32.4
C_cjlbzlfk_4,p1326,ACCIDENT,2022-09-01,2022-10-01,2022-11-01,10.13,9.12
C_cjlbzlfk_3,p1326,ACCIDENT,2022-09-01,2022-10-01,2022-11-01,2.28,02.05
C_sk7gohll_1,p628,MALADIE,2022-09-01,2022-09-01,2022-09-01,94,94.0
C_2vk5nyud_2,p525,MALADIE,2022-09-01,2022-09-01,2022-09-01,16.3,16.3
C_2vk5nyud_1,p525,MALADIE,2022-09-01,2022-09-01,2022-09-01,91.2,91.2
C_q8x9644o_2,p119,MALADIE,2022-09-01,2022-09-01,2022-09-01,39,27.3
C_q8x9644o_1,p119,MALADIE,2022-09-01,2022-09-01,2022-09-01,32,22.4
C_mczvhegv_2,p135,MALADIE,2022-09-01,2022-09-01,2022-09-01,17,13.6
C_mczvhegv_1,p135,MALADIE,2022-09-01,2022-09-01,2022-09-01,46,36.8
C_6qils241_1,p304,PREVENTION,2022-09-01,2022-09-01,2022-09-01,59,32.0
C_nk7ipyri_2,p337,MALADIE,2022-09-01,2022-09-01,2022-09-01,29,17.4
C_nk7ipyri_1,p337,MALADIE,2022-09-01,2022-09-01,2022-09-01,38.5,23.1
C_1z7i6gvu_2,p921,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,23.2,23.2
C_1z7i6gvu_1,p921,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,44.2,44.2
C_dgbh6he5_1,p972,MALADIE,2022-09-01,2022-09-01,2022-09-01,35,35.0
C_dgbh6he5_2,p972,MALADIE,2022-09-01,2022-09-01,2022-09-01,16.1,16.1
C_9je1hf1m_1,p1013,MALADIE,2022-09-01,2022-09-01,2022-09-01,413.5,330.8
C_id4bsp16_1,p158,PREVENTION,2022-09-01,2022-09-01,2022-09-01,57.9,57.9
C_ixbxk3qy_1,p1013,MALADIE,2022-09-01,2022-09-01,2022-09-01,615,492.0
C_l7lp5hqu_1,p1013,PREVENTION,2022-09-01,2022-09-01,2022-09-01,266,100.0
C_bahyexc8_1,p254,MALADIE,2022-09-01,2022-09-01,2022-09-01,21.8,21.8
C_7bf9eql4_1,p367,PREVENTION,2022-09-01,2022-09-01,2022-09-01,134.4,59.05
C_u9wv3ydk_1,p1126,PREVENTION,2022-09-01,2022-09-01,2022-09-01,106.2,88.0
C_t3n3jj51_1,p1202,MALADIE,2022-09-01,2022-09-01,2022-09-01,39,39.0
C_t3n3jj51_2,p1202,MALADIE,2022-09-01,2022-09-01,2022-09-01,21.8,21.8
C_oxx9reqb_2,p1185,MALADIE,2022-09-01,2022-09-01,2022-09-01,15.65,12.52
C_oxx9reqb_1,p1185,MALADIE,2022-09-01,2022-09-01,2022-09-01,51,40.8
C_klmks0iy_2,p720,MALADIE,2022-09-01,2022-09-01,2022-09-01,33.62,26.9
C_klmks0iy_1,p720,MALADIE,2022-09-01,2022-09-01,2022-09-01,42,33.6
C_klmks0iy_3,p720,PREVENTION,2022-09-01,2022-09-01,2022-09-01,15.78,15.78
C_vezvdy4c_1,p786,MALADIE,2022-09-01,2022-09-01,2022-09-01,48.5,38.8
C_vezvdy4c_2,p786,MALADIE,2022-09-01,2022-09-01,2022-09-01,15,12.0
C_3p9rpk55_3,p548,MALADIE,2022-09-01,2022-09-01,2022-09-01,29.6,20.72
C_3p9rpk55_2,p548,MALADIE,2022-09-01,2022-09-01,2022-09-01,36.7,25.69
C_juow88ax_2,p1119,MALADIE,2022-09-01,2022-09-01,2022-09-01,14.4,11.52
C_juow88ax_1,p1119,MALADIE,2022-09-01,2022-09-01,2022-09-01,37.5,30.0
C_xocx2x23_1,p653,PREVENTION,2022-09-01,2022-10-01,2022-10-01,41.5,41.5
C_z9ezl13l_1,p644,PREVENTION,2022-09-01,2022-09-01,2022-09-01,291.62,100.0
C_3p9rpk55_1,p548,PREVENTION,2022-09-01,2022-09-01,2022-09-01,33,33.0
C_qfudc9j7_1,p679,PREVENTION,2022-09-01,2022-09-01,2022-09-01,119.97,100.0
C_cb488777_1,p750,MALADIE,2022-09-01,2022-09-01,2022-09-01,46,46.0
C_4276n7df_1,p1329,MALADIE,2022-09-01,2022-09-01,2022-09-01,65,52.0
C_4276n7df_2,p1329,MALADIE,2022-09-01,2022-09-01,2022-09-01,42,33.6
C_vt9vbfri_1,p271,MALADIE,2022-09-01,2022-09-01,2022-09-01,33.5,26.8
C_vt9vbfri_2,p271,MALADIE,2022-09-01,2022-09-01,2022-09-01,16.2,12.96
C_pfy4pm60_1,p1005,PREVENTION,2022-09-01,2022-09-01,2022-09-01,173.6,100.0
C_9b4y1u8f_1,p635,PREVENTION,2022-09-01,2022-09-01,2022-09-01,284.4,100.0
C_9xyi0q6m_2,p422,MALADIE,2022-09-01,2022-09-01,2022-09-01,47.4,37.92
C_cm1iiypt_1,p1053,PREVENTION,2022-09-01,2022-10-01,2022-10-01,203,100.0
C_nquy8ug6_1,p835,PREVENTION,2022-09-01,2022-10-01,2022-10-01,78,22.0
C_tx9m2tqc_1,p134,PREVENTION,2022-09-01,2022-09-01,2022-09-01,14.1,14.1
C_w45zj3wm_2,p397,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,16.8,10.08
C_w45zj3wm_1,p397,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,72.8,43.68
C_fl412ey3_1,p1301,PREVENTION,2022-09-01,2022-09-01,2022-09-01,125.7,100.0
C_cbvmqdx4_2,p1018,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,70.5,70.5
C_cbvmqdx4_1,p1018,ACCIDENT,2022-09-01,2022-09-01,2022-09-01,80,80.0
C_j4im1gc4_1,p861,PREVENTION,2022-09-01,2022-09-01,2022-09-01,169.61,100.0
C_ve52w46z_1,p162,MALADIE,2022-09-01,2022-09-01,2022-09-01,38,38.0
C_ve52w46z_2,p162,MALADIE,2022-09-01,2022-09-01,2022-09-01,11.6,11.6
